snapshot_date,card_name,listings,low_ask,bin_count,auction_count,total_bids,max_bids,status
2026-08-02,OGN-306 Leona Radiant Dawn,2,2300.0,2,0,0,0,ok
2026-08-02,OGN-307 Teemo Swift Scout,4,1600.0,4,0,0,0,ok
2026-08-02,OGN-308 Viktor Herald of the Arcane,1,2025.0,0,1,12,12,ok
2026-08-02,OGN-309 Miss Fortune Bounty Hunter,4,3050.0,3,1,13,13,ok
2026-08-02,OGN-310 Sett The Boss,4,90.0,3,1,0,0,ok
2026-08-02,SFD-223 Vayne Hunter,5,255.0,2,3,87,44,ok
2026-08-02,SFD-224 Aphelios Exalted,3,0.99,2,1,1,1,ok
2026-08-02,SFD-225 Irelia Fervent,1,6500.0,1,0,0,0,ok
2026-08-02,SFD-227 Ahri Inquisitive,13,0.89,9,4,123,60,ok
2026-08-02,SFD-228 Bard Mercurial,1,799.99,0,1,0,0,ok
2026-08-02,SFD-230 Teemo Strategist,3,4500.0,3,0,0,0,ok
2026-08-02,SFD-233 Yone Blademaster,5,0.99,2,3,36,21,ok
2026-08-02,SFD-235 Yasuo Windrider,1,3509.5,1,0,0,0,ok
2026-08-02,SFD-236 Darius Executioner,1,2032.67,1,0,0,0,ok
2026-08-02,SFD-237 Karma Channeler,1,1604.74,1,0,0,0,ok
2026-08-02,SFD-239 Soraka Wanderer,4,1444.26,3,1,32,32,ok
2026-08-02,UNL-226 Jhin Virtuoso,1,3999.99,1,0,0,0,ok
2026-08-02,UNL-233 Ivern Green Father,1,2500.0,1,0,0,0,ok
2026-08-02,UNL-234 Diana Scorn of the Moon,2,6500.0,2,0,0,0,ok
2026-08-02,UNL-235 Leblanc Deceiver,1,4750.0,1,0,0,0,ok
2026-08-02,UNL-236 Kha'Zix Voidreaver,1,0.99,0,1,1,1,ok
2026-08-03,OGN-299 Kai'Sa Daughter of the Void,5,13750.0,5,0,0,0,ok
2026-08-03,OGN-300 Volibear Relentless Storm,1,2800.0,1,0,0,0,ok
2026-08-03,OGN-301 Jinx Loose Cannon,7,2690.0,4,3,71,33,ok
2026-08-03,OGN-302 Darius Hand of Noxus,1,3000.0,1,0,0,0,ok
2026-08-03,OGN-303 Ahri Nine-Tailed Fox,3,11600.0,2,1,41,41,ok
2026-08-03,OGN-304 Lee Sin Blind Monk,3,2800.0,3,0,0,0,ok
2026-08-03,OGN-305 Yasuo Unforgiven,1,4400.0,1,0,0,0,ok
2026-08-03,OGN-306 Leona Radiant Dawn,2,2300.0,2,0,0,0,ok
2026-08-03,OGN-307 Teemo Swift Scout,4,2200.0,4,0,0,0,ok
2026-08-03,OGN-308 Viktor Herald of the Arcane,1,2025.0,0,1,12,12,ok
2026-08-03,OGN-309 Miss Fortune Bounty Hunter,4,3050.0,3,1,13,13,ok
2026-08-03,OGN-310 Sett The Boss,4,90.0,3,1,0,0,ok
2026-08-03,SFD-223 Vayne Hunter,7,255.0,4,3,92,46,ok
2026-08-03,SFD-224 Aphelios Exalted,3,4.25,2,1,2,2,ok
2026-08-03,SFD-225 Irelia Fervent,1,4.25,0,1,2,2,ok
2026-08-03,SFD-227 Ahri Inquisitive,11,2674.56,8,3,69,40,ok
2026-08-03,SFD-228 Bard Mercurial,1,799.99,0,1,0,0,ok
2026-08-03,SFD-230 Teemo Strategist,5,2.99,3,2,4,3,ok
2026-08-03,SFD-233 Yone Blademaster,4,0.99,2,2,16,15,ok
2026-08-03,SFD-235 Yasuo Windrider,2,313.72,1,1,0,0,ok
2026-08-03,SFD-236 Darius Executioner,1,2032.67,1,0,0,0,ok
2026-08-03,SFD-237 Karma Channeler,1,1604.74,1,0,0,0,ok
2026-08-03,SFD-239 Soraka Wanderer,3,1500.0,3,0,0,0,ok
2026-08-03,UNL-226 Jhin Virtuoso,1,3999.99,1,0,0,0,ok
2026-08-03,UNL-233 Ivern Green Father,1,2500.0,1,0,0,0,ok
2026-08-03,UNL-234 Diana Scorn of the Moon,2,6500.0,2,0,0,0,ok
2026-08-03,UNL-235 Leblanc Deceiver,1,4750.0,1,0,0,0,ok
2026-08-03,UNL-236 Kha'Zix Voidreaver,1,0.99,0,1,1,1,ok
2026-08-04,OGN-299 Kai'Sa Daughter of the Void,7,4100.0,7,0,0,0,ok
2026-08-04,OGN-300 Volibear Relentless Storm,1,2800.0,1,0,0,0,ok
2026-08-04,OGN-301 Jinx Loose Cannon,7,2690.0,5,2,38,25,ok
2026-08-04,OGN-302 Darius Hand of Noxus,2,2600.0,2,0,0,0,ok
2026-08-04,OGN-303 Ahri Nine-Tailed Fox,4,7000.0,3,1,42,42,ok
2026-08-04,OGN-304 Lee Sin Blind Monk,4,2800.0,4,0,0,0,ok
2026-08-04,OGN-305 Yasuo Unforgiven,1,4400.0,1,0,0,0,ok
2026-08-04,OGN-306 Leona Radiant Dawn,2,2300.0,2,0,0,0,ok
2026-08-04,OGN-307 Teemo Swift Scout,7,2200.0,7,0,0,0,ok
2026-08-04,OGN-308 Viktor Herald of the Arcane,1,2025.0,0,1,12,12,ok
2026-08-04,OGN-309 Miss Fortune Bounty Hunter,4,3050.0,3,1,13,13,ok
2026-08-04,OGN-310 Sett The Boss,4,90.0,3,1,0,0,ok
2026-08-04,SFD-223 Vayne Hunter,7,898.0,4,3,107,46,ok
2026-08-04,SFD-224 Aphelios Exalted,3,8.5,2,1,3,3,ok
2026-08-04,SFD-225 Irelia Fervent,1,3550.0,0,1,10,10,ok
2026-08-04,SFD-227 Ahri Inquisitive,11,2669.8,8,3,79,40,ok
2026-08-04,SFD-228 Bard Mercurial,1,799.99,0,1,0,0,ok
2026-08-04,SFD-230 Teemo Strategist,7,0.99,4,3,15,9,ok
2026-08-04,SFD-233 Yone Blademaster,4,1.25,2,2,20,18,ok
2026-08-04,SFD-235 Yasuo Windrider,2,313.72,1,1,1,1,ok
2026-08-04,SFD-236 Darius Executioner,2,355.0,1,1,8,8,ok
2026-08-04,SFD-239 Soraka Wanderer,3,1500.0,3,0,0,0,ok
2026-08-04,UNL-226 Jhin Virtuoso,1,3999.99,1,0,0,0,ok
2026-08-04,UNL-233 Ivern Green Father,1,2500.0,1,0,0,0,ok
2026-08-04,UNL-234 Diana Scorn of the Moon,3,1025.0,2,1,3,3,ok
2026-08-04,UNL-235 Leblanc Deceiver,1,4750.0,1,0,0,0,ok
2026-08-04,UNL-236 Kha'Zix Voidreaver,1,102.5,0,1,11,11,ok
2026-08-04,UNL-237 Poppy Keeper of the Hammer,1,0.99,0,1,1,1,ok
2026-08-05,OGN-299 Kai'Sa Daughter of the Void,8,3599.0,8,0,0,0,ok
2026-08-05,OGN-300 Volibear Relentless Storm,1,2800.0,1,0,0,0,ok
2026-08-05,OGN-301 Jinx Loose Cannon,7,2690.0,5,2,38,25,ok
2026-08-05,OGN-302 Darius Hand of Noxus,2,2600.0,2,0,0,0,ok
2026-08-05,OGN-303 Ahri Nine-Tailed Fox,3,3999.0,2,1,45,45,ok
2026-08-05,OGN-304 Lee Sin Blind Monk,4,2800.0,4,0,0,0,ok
2026-08-05,OGN-305 Yasuo Unforgiven,1,4400.0,1,0,0,0,ok
2026-08-05,OGN-306 Leona Radiant Dawn,3,404.0,2,1,2,2,ok
2026-08-05,OGN-307 Teemo Swift Scout,7,6250.0,7,0,0,0,ok
2026-08-05,OGN-308 Viktor Herald of the Arcane,1,2225.0,0,1,14,14,ok
2026-08-05,OGN-309 Miss Fortune Bounty Hunter,5,0.99,3,2,17,16,ok
2026-08-05,OGN-310 Sett The Boss,5,90.0,4,1,0,0,ok
2026-08-05,SFD-223 Vayne Hunter,5,4350.0,3,2,83,46,ok
2026-08-05,SFD-224 Aphelios Exalted,4,8.5,3,1,3,3,ok
2026-08-05,SFD-225 Irelia Fervent,2,710.0,0,2,14,11,ok
2026-08-05,SFD-227 Ahri Inquisitive,12,4883.85,10,2,42,33,ok
2026-08-05,SFD-228 Bard Mercurial,1,799.99,0,1,0,0,ok
2026-08-05,SFD-230 Teemo Strategist,7,10.5,4,3,28,17,ok
2026-08-05,SFD-232 Sett Brawler,1,0.99,0,1,1,1,ok
2026-08-05,SFD-233 Yone Blademaster,4,1.25,2,2,21,19,ok
2026-08-05,SFD-235 Yasuo Windrider,2,355.0,1,1,5,5,ok
2026-08-05,SFD-236 Darius Executioner,2,455.0,1,1,9,9,ok
2026-08-05,SFD-239 Soraka Wanderer,4,632.11,3,1,0,0,ok
2026-08-05,UNL-226 Jhin Virtuoso,1,3999.99,1,0,0,0,ok
2026-08-05,UNL-233 Ivern Green Father,1,2500.0,1,0,0,0,ok
2026-08-05,UNL-234 Diana Scorn of the Moon,2,6500.0,2,0,0,0,ok
2026-08-05,UNL-235 Leblanc Deceiver,1,4750.0,1,0,0,0,ok
2026-08-05,UNL-236 Kha'Zix Voidreaver,1,510.0,0,1,21,21,ok
2026-08-05,UNL-237 Poppy Keeper of the Hammer,1,510.0,0,1,2,2,ok
2026-08-06,OGN-299 Kai'Sa Daughter of the Void,7,0.99,6,1,1,1,ok
2026-08-06,OGN-301 Jinx Loose Cannon,8,2.25,5,3,25,23,ok
2026-08-06,OGN-302 Darius Hand of Noxus,3,0.99,2,1,0,0,ok
2026-08-06,OGN-303 Ahri Nine-Tailed Fox,4,3999.0,3,1,6,6,ok
2026-08-06,OGN-304 Lee Sin Blind Monk,4,2800.0,4,0,0,0,ok
2026-08-06,OGN-305 Yasuo Unforgiven,2,0.99,1,1,1,1,ok
2026-08-06,OGN-306 Leona Radiant Dawn,3,1525.0,2,1,7,7,ok
2026-08-06,OGN-307 Teemo Swift Scout,6,6250.0,6,0,0,0,ok
2026-08-06,OGN-308 Viktor Herald of the Arcane,1,2225.0,0,1,14,14,ok
2026-08-06,OGN-309 Miss Fortune Bounty Hunter,5,2850.0,3,2,29,22,ok
2026-08-06,OGN-310 Sett The Boss,5,90.0,4,1,0,0,ok
2026-08-06,SFD-223 Vayne Hunter,6,0.99,3,3,41,38,ok
2026-08-06,SFD-224 Aphelios Exalted,3,8.5,2,1,3,3,ok
2026-08-06,SFD-225 Irelia Fervent,3,3050.0,1,2,20,14,ok
2026-08-06,SFD-227 Ahri Inquisitive,14,2.25,9,5,53,35,ok
2026-08-06,SFD-228 Bard Mercurial,2,799.99,1,1,0,0,ok
2026-08-06,SFD-230 Teemo Strategist,7,255.0,4,3,34,17,ok
2026-08-06,SFD-232 Sett Brawler,1,510.0,0,1,12,12,ok
2026-08-06,SFD-233 Yone Blademaster,3,1.25,2,1,2,2,ok
2026-08-06,SFD-235 Yasuo Windrider,3,0.99,1,2,7,7,ok
2026-08-06,SFD-236 Darius Executioner,2,760.0,1,1,14,14,ok
2026-08-06,SFD-239 Soraka Wanderer,5,648.73,4,1,3,3,ok
2026-08-06,UNL-226 Jhin Virtuoso,1,3999.99,1,0,0,0,ok
2026-08-06,UNL-233 Ivern Green Father,1,2500.0,1,0,0,0,ok
2026-08-06,UNL-234 Diana Scorn of the Moon,3,0.99,2,1,1,1,ok
2026-08-06,UNL-235 Leblanc Deceiver,2,1.25,1,1,2,2,ok
2026-08-06,UNL-236 Kha'Zix Voidreaver,1,710.0,0,1,26,26,ok
2026-08-06,UNL-237 Poppy Keeper of the Hammer,2,4.25,0,2,10,8,ok
2026-08-06,[no-match],2,0.99,0,2,3,2,ok
2026-08-07,OGN-299 Kai'Sa Daughter of the Void,8,1.35,6,2,6,3,ok
2026-08-07,OGN-301 Jinx Loose Cannon,11,0.99,8,3,11,11,ok
2026-08-07,OGN-302 Darius Hand of Noxus,2,0.99,1,1,1,1,ok
2026-08-07,OGN-303 Ahri Nine-Tailed Fox,6,1025.0,4,2,13,7,ok
2026-08-07,OGN-304 Lee Sin Blind Monk,5,0.99,4,1,0,0,ok
2026-08-07,OGN-305 Yasuo Unforgiven,2,510.0,1,1,3,3,ok
2026-08-07,OGN-306 Leona Radiant Dawn,3,1875.0,2,1,11,11,ok
2026-08-07,OGN-307 Teemo Swift Scout,5,6250.0,5,0,0,0,ok
2026-08-07,OGN-309 Miss Fortune Bounty Hunter,4,3550.0,3,1,8,8,ok
2026-08-07,OGN-310 Sett The Boss,7,0.99,4,3,2,2,ok
2026-08-07,SFD-223 Vayne Hunter,8,1025.0,3,5,45,22,ok
2026-08-07,SFD-224 Aphelios Exalted,4,0.99,2,2,3,2,ok
2026-08-07,SFD-225 Irelia Fervent,7,0.99,2,5,26,16,ok
2026-08-07,SFD-227 Ahri Inquisitive,18,0.99,10,8,55,21,ok
2026-08-07,SFD-228 Bard Mercurial,2,0.99,1,1,1,1,ok
2026-08-07,SFD-230 Teemo Strategist,9,0.99,5,4,37,19,ok
2026-08-07,SFD-232 Sett Brawler,1,710.0,0,1,16,16,ok
2026-08-07,SFD-233 Yone Blademaster,3,0.99,2,1,1,1,ok
2026-08-07,SFD-235 Yasuo Windrider,4,0.99,1,3,15,12,ok
2026-08-07,SFD-236 Darius Executioner,3,0.99,1,2,15,15,ok
2026-08-07,SFD-237 Karma Channeler,1,0.99,0,1,0,0,ok
2026-08-07,SFD-239 Soraka Wanderer,7,0.99,5,2,7,6,ok
2026-08-07,UNL-226 Jhin Virtuoso,2,1400.0,1,1,9,9,ok
2026-08-07,UNL-227 Rengar Pridestalker,1,3.25,0,1,2,2,ok
2026-08-07,UNL-228 Pyke Bloodharbor Ripper,2,0.99,0,2,2,1,ok
2026-08-07,UNL-229 Vi Piltover Enforcer,1,1.25,0,1,2,2,ok
2026-08-07,UNL-230 Lillia Bashful Bloom,1,1225.0,0,1,8,8,ok
2026-08-07,UNL-232 Vex Gloomist,1,810.0,0,1,8,8,ok
2026-08-07,UNL-233 Ivern Green Father,2,0.99,1,1,1,1,ok
2026-08-07,UNL-234 Diana Scorn of the Moon,3,1225.0,2,1,15,15,ok
2026-08-07,UNL-235 Leblanc Deceiver,3,0.99,1,2,9,9,ok
2026-08-07,UNL-236 Kha'Zix Voidreaver,1,730.0,0,1,27,27,ok
2026-08-07,UNL-237 Poppy Keeper of the Hammer,4,0.99,1,3,23,19,ok
2026-08-07,[no-match],2,1.25,0,2,8,6,ok
2026-08-08,OGN-299 Kai'Sa Daughter of the Void,9,5.0,6,3,15,8,ok
2026-08-08,OGN-301 Jinx Loose Cannon,11,2125.0,8,3,30,16,ok
2026-08-08,OGN-302 Darius Hand of Noxus,2,44.09,1,1,3,3,ok
2026-08-08,OGN-303 Ahri Nine-Tailed Fox,7,3999.0,5,2,25,19,ok
2026-08-08,OGN-304 Lee Sin Blind Monk,5,2550.0,4,1,48,48,ok
2026-08-08,OGN-305 Yasuo Unforgiven,2,1525.0,1,1,8,8,ok
2026-08-08,OGN-306 Leona Radiant Dawn,3,2000.0,2,1,12,12,ok
2026-08-08,OGN-307 Teemo Swift Scout,5,6250.0,5,0,0,0,ok
2026-08-08,OGN-309 Miss Fortune Bounty Hunter,4,4050.0,3,1,9,9,ok
2026-08-08,OGN-310 Sett The Boss,7,90.0,4,3,12,7,ok
2026-08-08,SFD-223 Vayne Hunter,8,1925.0,3,5,47,22,ok
2026-08-08,SFD-224 Aphelios Exalted,5,0.99,2,3,11,6,ok
2026-08-08,SFD-225 Irelia Fervent,6,2.25,1,5,36,16,ok
2026-08-08,SFD-227 Ahri Inquisitive,19,8.5,11,8,77,24,ok
2026-08-08,SFD-228 Bard Mercurial,4,0.99,1,3,4,3,ok
2026-08-08,SFD-230 Teemo Strategist,9,1.25,5,4,43,23,ok
2026-08-08,SFD-232 Sett Brawler,2,810.0,1,1,21,21,ok
2026-08-08,SFD-233 Yone Blademaster,5,2.25,3,2,5,3,ok
2026-08-08,SFD-235 Yasuo Windrider,4,0.99,1,3,9,4,ok
2026-08-08,SFD-236 Darius Executioner,3,2.25,1,2,19,16,ok
2026-08-08,SFD-237 Karma Channeler,2,0.99,0,2,4,3,ok
2026-08-08,SFD-239 Soraka Wanderer,6,920.44,4,2,26,17,ok
2026-08-08,UNL-226 Jhin Virtuoso,1,2225.0,0,1,16,16,ok
2026-08-08,UNL-227 Rengar Pridestalker,1,415.0,0,1,11,11,ok
2026-08-08,UNL-228 Pyke Bloodharbor Ripper,2,810.0,0,2,6,3,ok
2026-08-08,UNL-229 Vi Piltover Enforcer,2,0.99,0,2,7,6,ok
2026-08-08,UNL-230 Lillia Bashful Bloom,3,0.99,1,2,10,9,ok
2026-08-08,UNL-232 Vex Gloomist,2,0.99,0,2,10,9,ok
2026-08-08,UNL-233 Ivern Green Father,2,1025.0,1,1,20,20,ok
2026-08-08,UNL-234 Diana Scorn of the Moon,2,1425.0,1,1,17,17,ok
2026-08-08,UNL-235 Leblanc Deceiver,3,2.25,1,2,13,10,ok
2026-08-08,UNL-236 Kha'Zix Voidreaver,1,730.0,0,1,27,27,ok
2026-08-08,UNL-237 Poppy Keeper of the Hammer,4,3.25,1,3,41,21,ok
2026-08-08,[no-match],2,510.0,0,2,19,13,ok
2026-08-09,OGN-299 Kai'Sa Daughter of the Void,9,510.0,6,3,19,9,ok
2026-08-09,OGN-301 Jinx Loose Cannon,11,2125.0,8,3,31,17,ok
2026-08-09,OGN-302 Darius Hand of Noxus,3,760.0,2,1,11,11,ok
2026-08-09,OGN-303 Ahri Nine-Tailed Fox,8,48.06,5,3,30,20,ok
2026-08-09,OGN-304 Lee Sin Blind Monk,5,2800.0,4,1,52,52,ok
2026-08-09,OGN-305 Yasuo Unforgiven,2,2001.0,1,1,9,9,ok
2026-08-09,OGN-306 Leona Radiant Dawn,2,2050.0,1,1,14,14,ok
2026-08-09,OGN-307 Teemo Swift Scout,5,6250.0,5,0,0,0,ok
2026-08-09,OGN-309 Miss Fortune Bounty Hunter,3,4050.0,2,1,9,9,ok
2026-08-09,OGN-310 Sett The Boss,7,90.0,4,3,23,17,ok
2026-08-09,SFD-223 Vayne Hunter,8,2000.0,3,5,51,22,ok
2026-08-09,SFD-224 Aphelios Exalted,5,1025.0,2,3,12,6,ok
2026-08-09,SFD-225 Irelia Fervent,7,2.25,1,6,50,16,ok
2026-08-09,SFD-227 Ahri Inquisitive,20,26.0,11,9,70,24,ok
2026-08-09,SFD-228 Bard Mercurial,4,799.99,1,3,8,5,ok
2026-08-09,SFD-230 Teemo Strategist,12,0.99,7,5,63,24,ok
2026-08-09,SFD-232 Sett Brawler,2,46.64,0,2,30,23,ok
2026-08-09,SFD-233 Yone Blademaster,5,2.25,3,2,9,6,ok
2026-08-09,SFD-235 Yasuo Windrider,4,0.99,1,3,11,5,ok
2026-08-09,SFD-236 Darius Executioner,3,305.0,1,2,21,16,ok
2026-08-09,SFD-237 Karma Channeler,3,0.99,1,2,4,3,ok
2026-08-09,SFD-239 Soraka Wanderer,5,1500.0,4,1,17,17,ok
2026-08-09,UNL-226 Jhin Virtuoso,2,3000.0,1,1,20,20,ok
2026-08-09,UNL-227 Rengar Pridestalker,1,1025.0,0,1,24,24,ok
2026-08-09,UNL-228 Pyke Bloodharbor Ripper,2,1000.0,0,2,8,5,ok
2026-08-09,UNL-229 Vi Piltover Enforcer,3,1020.0,1,2,16,14,ok
2026-08-09,UNL-230 Lillia Bashful Bloom,4,810.0,2,2,17,13,ok
2026-08-09,UNL-232 Vex Gloomist,3,3.25,1,2,14,11,ok
2026-08-09,UNL-233 Ivern Green Father,2,1025.0,1,1,20,20,ok
2026-08-09,UNL-234 Diana Scorn of the Moon,3,305.0,1,2,46,27,ok
2026-08-09,UNL-235 Leblanc Deceiver,3,710.0,1,2,18,10,ok
2026-08-09,UNL-236 Kha'Zix Voidreaver,1,730.0,0,1,27,27,ok
2026-08-09,UNL-237 Poppy Keeper of the Hammer,4,3.25,1,3,53,29,ok
2026-08-09,[no-match],2,630.0,0,2,29,21,ok
2026-08-10,OGN-299 Kai'Sa Daughter of the Void,8,3599.0,5,3,26,12,ok
2026-08-10,OGN-301 Jinx Loose Cannon,13,2125.0,9,4,37,21,ok
2026-08-10,OGN-302 Darius Hand of Noxus,3,760.0,2,1,11,11,ok
2026-08-10,OGN-303 Ahri Nine-Tailed Fox,7,388.69,4,3,37,20,ok
2026-08-10,OGN-304 Lee Sin Blind Monk,5,2800.0,4,1,52,52,ok
2026-08-10,OGN-305 Yasuo Unforgiven,5,2550.0,4,1,12,12,ok
2026-08-10,OGN-306 Leona Radiant Dawn,4,500.0,2,2,18,17,ok
2026-08-10,OGN-307 Teemo Swift Scout,5,6200.0,5,0,0,0,ok
2026-08-10,OGN-308 Viktor Herald of the Arcane,1,2999.0,1,0,0,0,ok
2026-08-10,OGN-309 Miss Fortune Bounty Hunter,3,4050.0,2,1,9,9,ok
2026-08-10,OGN-310 Sett The Boss,10,0.99,6,4,30,20,ok
2026-08-10,SFD-223 Vayne Hunter,11,0.99,4,7,53,22,ok
2026-08-10,SFD-224 Aphelios Exalted,7,1025.0,4,3,14,6,ok
2026-08-10,SFD-225 Irelia Fervent,9,0.99,1,8,62,21,ok
2026-08-10,SFD-227 Ahri Inquisitive,22,1.25,12,10,121,35,ok
2026-08-10,SFD-228 Bard Mercurial,4,799.99,1,3,10,6,ok
2026-08-10,SFD-230 Teemo Strategist,11,0.99,7,4,41,23,ok
2026-08-10,SFD-232 Sett Brawler,3,0.99,0,3,40,26,ok
2026-08-10,SFD-233 Yone Blademaster,5,6.5,3,2,10,6,ok
2026-08-10,SFD-235 Yasuo Windrider,5,56.0,2,3,27,15,ok
2026-08-10,SFD-236 Darius Executioner,2,530.0,0,2,23,16,ok
2026-08-10,SFD-237 Karma Channeler,2,1025.0,0,2,34,18,ok
2026-08-10,SFD-239 Soraka Wanderer,7,1500.0,6,1,19,19,ok
2026-08-10,UNL-226 Jhin Virtuoso,2,3000.0,1,1,20,20,ok
2026-08-10,UNL-227 Rengar Pridestalker,1,1025.0,0,1,24,24,ok
2026-08-10,UNL-228 Pyke Bloodharbor Ripper,2,1025.0,0,2,10,6,ok
2026-08-10,UNL-229 Vi Piltover Enforcer,3,1475.0,1,2,21,17,ok
2026-08-10,UNL-230 Lillia Bashful Bloom,4,810.0,2,2,17,13,ok
2026-08-10,UNL-232 Vex Gloomist,3,3.25,1,2,14,11,ok
2026-08-10,UNL-233 Ivern Green Father,2,1150.0,1,1,21,21,ok
2026-08-10,UNL-234 Diana Scorn of the Moon,3,1525.0,1,2,52,29,ok
2026-08-10,UNL-235 Leblanc Deceiver,4,1525.0,2,2,25,13,ok
2026-08-10,UNL-236 Kha'Zix Voidreaver,1,730.0,0,1,27,27,ok
2026-08-10,UNL-237 Poppy Keeper of the Hammer,5,1300.0,2,3,71,42,ok
2026-08-10,[no-match],2,830.0,0,2,33,25,ok
2026-08-10,[set-ambiguous] Teemo,1,0.99,0,1,1,1,ok
2026-08-11,OGN-299 Kai'Sa Daughter of the Void,7,5100.0,4,3,37,16,ok
2026-08-11,OGN-301 Jinx Loose Cannon,14,0.99,9,5,43,22,ok
2026-08-11,OGN-302 Darius Hand of Noxus,3,760.0,2,1,11,11,ok
2026-08-11,OGN-303 Ahri Nine-Tailed Fox,9,3950.8,6,3,46,20,ok
2026-08-11,OGN-304 Lee Sin Blind Monk,5,2800.0,4,1,53,53,ok
2026-08-11,OGN-305 Yasuo Unforgiven,5,2600.0,4,1,13,13,ok
2026-08-11,OGN-306 Leona Radiant Dawn,4,1225.0,2,2,22,18,ok
2026-08-11,OGN-307 Teemo Swift Scout,7,0.99,6,1,0,0,ok
2026-08-11,OGN-308 Viktor Herald of the Arcane,1,200.0,0,1,0,0,ok
2026-08-11,OGN-309 Miss Fortune Bounty Hunter,2,4550.0,1,1,10,10,ok
2026-08-11,OGN-310 Sett The Boss,10,16.5,7,3,34,20,ok
2026-08-11,SFD-223 Vayne Hunter,10,20.5,3,7,59,23,ok
2026-08-11,SFD-224 Aphelios Exalted,7,1025.0,4,3,15,6,ok
2026-08-11,SFD-225 Irelia Fervent,9,0.99,1,8,73,24,ok
2026-08-11,SFD-227 Ahri Inquisitive,21,2.25,11,10,145,35,ok
2026-08-11,SFD-228 Bard Mercurial,4,799.99,1,3,10,6,ok
2026-08-11,SFD-230 Teemo Strategist,11,1.25,8,3,24,20,ok
2026-08-11,SFD-232 Sett Brawler,3,89.95,0,3,45,26,ok
2026-08-11,SFD-233 Yone Blademaster,4,510.0,2,2,12,6,ok
2026-08-11,SFD-235 Yasuo Windrider,5,570.0,2,3,28,16,ok
2026-08-11,SFD-236 Darius Executioner,1,710.0,0,1,8,8,ok
2026-08-11,SFD-237 Karma Channeler,2,1050.0,0,2,35,19,ok
2026-08-11,SFD-239 Soraka Wanderer,7,1500.0,6,1,21,21,ok
2026-08-11,UNL-226 Jhin Virtuoso,1,3000.0,0,1,20,20,ok
2026-08-11,UNL-227 Rengar Pridestalker,1,1025.0,0,1,24,24,ok
2026-08-11,UNL-228 Pyke Bloodharbor Ripper,2,1025.0,0,2,10,6,ok
2026-08-11,UNL-229 Vi Piltover Enforcer,3,1475.0,1,2,22,18,ok
2026-08-11,UNL-230 Lillia Bashful Bloom,4,810.0,2,2,17,13,ok
2026-08-11,UNL-232 Vex Gloomist,4,0.99,1,3,18,15,ok
2026-08-11,UNL-233 Ivern Green Father,2,1150.0,1,1,21,21,ok
2026-08-11,UNL-234 Diana Scorn of the Moon,4,0.99,1,3,52,29,ok
2026-08-11,UNL-235 Leblanc Deceiver,4,1525.0,2,2,26,13,ok
2026-08-11,UNL-236 Kha'Zix Voidreaver,1,1000.0,0,1,29,29,ok
2026-08-11,UNL-237 Poppy Keeper of the Hammer,4,1350.0,2,2,48,42,ok
2026-08-11,[no-match],2,1259.0,0,2,46,37,ok
2026-08-11,[set-ambiguous] Sett,1,2500.0,1,0,0,0,ok
2026-08-11,[set-ambiguous] Teemo,1,0.99,0,1,1,1,ok
